"","Id","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","PoolArea","MoSold","YrSold","SalePrice"
"1299",1299,313,63887,10,5,2008,2008,466,6110,4692,950,5642,2,0,2,1,3,1,12,3,2008,2,1418,214,292,0,0,480,1,2008,160000
"1300",1300,75,7500,5,7,1959,1994,0,1246,1246,0,1246,1,0,1,1,3,1,6,0,1959,1,305,218,0,0,0,0,5,2010,154000
"1301",1301,NA,10762,7,5,1999,1999,284,978,1005,978,1983,0,0,2,1,3,1,9,1,1999,2,490,0,0,0,0,0,5,2009,225000
"1302",1302,NA,7500,6,7,1942,1950,224,771,753,741,1494,0,0,1,0,3,1,7,2,1942,1,213,0,0,0,224,0,11,2009,177500
"1303",1303,92,10120,8,5,1994,1994,425,1165,1203,1323,2526,1,0,2,1,4,1,8,1,1994,3,844,309,78,0,0,0,12,2006,290000
"1304",1304,73,8688,7,5,2005,2005,1616,1616,1616,0,1616,0,0,2,0,3,1,7,0,2005,3,834,208,59,0,0,0,4,2006,232000
"1305",1305,32,3363,7,5,2004,2004,976,976,976,732,1708,0,0,2,0,3,1,7,0,2004,2,380,0,40,0,0,0,4,2006,130000
"1306",1306,108,13173,9,5,2006,2007,80,1652,1652,0,1652,1,0,2,0,2,1,6,2,2006,2,840,404,102,0,0,0,11,2009,325000
"1307",1307,48,6955,7,5,2005,2006,1368,1368,1368,0,1368,0,0,2,0,2,1,6,1,2005,2,474,132,35,0,0,0,9,2006,202500
"1308",1308,60,8072,5,5,1994,1995,244,990,990,0,990,1,0,1,0,3,1,5,0,2000,2,480,0,64,0,0,0,5,2009,138000
"1309",1309,100,12000,5,7,1948,2005,172,924,1122,0,1122,1,0,1,0,2,1,6,0,1948,2,528,0,36,0,0,0,5,2008,147000
"1310",1310,NA,7153,6,5,1991,1991,78,1278,1294,0,1294,1,0,2,0,3,1,6,0,1991,2,496,112,51,0,0,0,6,2008,179200
"1311",1311,100,17500,7,8,1959,2002,496,1902,1902,0,1902,1,0,2,0,3,1,7,2,1959,2,567,0,207,162,0,0,5,2010,335000
"1312",1312,68,8814,7,5,2005,2007,349,1274,1274,0,1274,1,0,2,0,3,1,6,0,2005,2,508,264,98,0,0,0,1,2007,203000
"1313",1313,NA,9572,8,5,1990,1990,971,1453,1453,1357,2810,0,0,2,1,4,1,9,1,1990,2,750,500,0,0,0,0,6,2007,302000
"1314",1314,108,14774,9,5,1999,1999,1393,1393,1422,1177,2599,0,0,2,1,4,1,10,1,1999,3,779,668,30,0,0,0,5,2010,333168
"1315",1315,60,8190,4,6,1954,1954,216,948,948,0,948,1,0,1,0,3,1,5,1,1956,1,280,0,36,0,0,0,10,2007,119000
"1316",1316,85,11075,6,5,1969,1969,176,952,1092,1020,2112,0,0,2,1,4,1,9,2,1969,2,576,280,0,0,0,0,6,2008,206900
"1317",1317,61,10226,8,5,2008,2008,1622,1622,1630,0,1630,1,0,2,0,3,1,8,1,2008,3,860,172,42,0,0,0,1,2009,295493
"1318",1318,47,4230,7,5,2006,2007,1352,1352,1352,0,1352,0,0,2,0,2,1,5,1,2006,2,466,0,241,0,0,0,4,2007,208900
"1319",1319,NA,14781,8,5,2001,2002,1753,1753,1787,0,1787,0,0,2,0,3,1,7,1,2001,3,748,198,150,0,0,0,8,2006,275000
"1320",1320,75,10215,4,5,1954,1954,372,864,948,0,948,0,0,1,0,3,1,5,0,1954,1,248,0,0,0,0,0,2,2007,111000
"1321",1321,70,8400,6,3,1957,1957,628,1478,1478,0,1478,1,0,1,1,3,1,6,2,1957,2,442,114,0,0,216,0,6,2009,156500
"1322",1322,NA,6627,3,6,1949,1950,0,0,720,0,720,0,0,1,0,2,1,4,0,1955,1,287,0,0,0,0,0,7,2008,72500
"1323",1323,107,10186,7,5,1992,1992,76,750,1061,862,1923,1,0,2,1,3,1,8,1,1992,2,564,240,39,0,0,0,6,2010,190000
"1324",1324,50,5330,4,7,1940,1950,140,420,708,0,708,0,0,1,0,2,1,5,0,NA,0,0,164,0,0,0,0,12,2009,82500
"1325",1325,75,9986,8,5,2006,2007,1795,1795,1795,0,1795,0,0,2,0,2,1,7,1,2007,3,895,0,49,0,0,0,2,2007,147000
"1326",1326,40,3636,4,4,1922,1950,796,796,796,0,796,0,0,1,0,2,1,5,0,NA,0,0,0,0,100,0,0,1,2008,55000
"1327",1327,70,4270,3,6,1931,2006,0,544,774,0,774,0,0,1,0,3,1,6,0,NA,0,0,0,0,286,0,0,5,2007,79000
"1328",1328,60,6600,5,9,1982,2008,175,816,816,0,816,0,1,1,0,3,1,5,1,1982,1,264,0,0,0,0,0,10,2008,130500
"1329",1329,60,10440,6,7,1920,1950,1017,1510,1584,1208,2792,0,0,2,0,5,1,8,2,1920,2,520,0,547,0,480,0,6,2008,256000
"1330",1330,63,9084,7,5,1998,1998,935,935,955,677,1632,0,0,2,1,3,1,8,1,1998,2,462,0,28,0,0,0,6,2006,176500
"1331",1331,85,10000,8,5,2006,2006,1588,1588,1588,0,1588,0,0,2,0,3,1,7,1,2006,3,825,144,45,0,0,0,12,2007,227000
"1332",1332,55,10780,5,5,1976,1976,428,911,954,0,954,0,0,1,0,3,1,6,0,1976,2,576,0,0,0,0,0,7,2006,132500
"1333",1333,67,8877,4,6,1938,1958,126,816,816,0,816,1,0,1,0,2,1,3,1,1958,1,288,0,0,0,0,0,5,2009,100000
"1334",1334,60,7200,5,6,1938,1995,803,803,803,557,1360,0,0,1,1,2,1,6,0,1951,1,297,0,65,190,0,0,7,2006,125500
"1335",1335,24,2368,5,6,1970,1970,0,765,765,600,1365,0,0,1,1,3,1,7,0,1970,2,440,0,36,0,0,0,5,2009,125000
"1336",1336,80,9650,6,5,1977,1977,664,1350,1334,0,1334,0,1,2,0,2,1,6,1,1977,2,630,0,16,0,0,0,4,2009,167900
"1337",1337,87,9246,5,5,1973,1973,1656,1656,1656,0,1656,0,0,2,0,4,2,8,0,1973,2,506,0,211,0,0,0,11,2008,135000
"1338",1338,153,4118,4,4,1941,1950,693,693,693,0,693,0,0,1,0,2,1,4,0,NA,0,0,0,20,0,0,0,3,2006,52500
"1339",1339,95,13450,7,5,2002,2002,216,916,920,941,1861,1,0,2,1,3,1,8,0,2002,2,492,146,91,0,0,0,6,2006,200000
"1340",1340,120,9560,5,7,1972,1972,504,864,864,0,864,0,0,1,0,3,1,5,0,1972,1,288,0,0,0,0,0,6,2006,128500
"1341",1341,70,8294,4,5,1971,1971,858,858,872,0,872,0,0,1,0,3,1,5,0,1974,4,480,0,0,0,0,0,6,2007,123000
"1342",1342,66,13695,6,5,2003,2004,300,1114,1114,0,1114,1,0,1,0,3,1,6,0,2004,2,576,0,78,0,0,0,7,2008,155000
"1343",1343,NA,9375,8,5,2002,2002,1284,1284,1284,885,2169,0,0,2,1,3,1,7,1,2002,2,647,192,87,0,0,0,8,2007,228500
"1344",1344,57,7558,6,6,1928,1950,896,896,1172,741,1913,0,0,1,1,3,1,9,1,1929,2,342,0,0,0,0,0,3,2009,177000
"1345",1345,85,11103,7,5,2006,2006,728,728,728,728,1456,0,0,2,1,3,1,8,1,2006,2,440,0,0,0,0,0,7,2007,155835
"1346",1346,50,6000,4,4,1920,1950,710,960,960,0,960,0,0,1,0,2,1,5,0,1997,1,308,0,0,168,0,0,7,2007,108500
"1347",1347,NA,20781,7,7,1968,2003,1203,1568,2156,0,2156,0,0,2,0,3,1,9,1,1968,2,508,0,80,0,0,0,6,2006,262500
"1348",1348,93,15306,8,5,2006,2007,1652,1732,1776,0,1776,1,0,2,0,3,1,7,1,2006,3,712,0,0,0,0,0,5,2007,283463
"1349",1349,NA,16196,7,5,1998,1998,39,1482,1494,0,1494,1,0,2,0,3,1,5,1,1998,2,514,402,25,0,0,0,8,2007,215000
"1350",1350,50,5250,8,5,1872,1987,425,684,938,1215,2358,0,0,2,0,4,1,8,0,NA,0,0,0,54,20,0,0,12,2008,122000
"1351",1351,91,11643,5,5,1969,1969,748,1248,1338,1296,2634,1,1,2,2,6,2,12,0,1969,4,968,0,0,0,0,0,8,2009,200000
"1352",1352,70,9247,6,6,1962,1962,539,858,858,858,1716,0,0,1,1,4,1,8,1,1962,2,490,0,84,0,120,0,3,2008,171000
"1353",1353,50,6000,6,9,1937,2000,698,698,786,390,1176,0,0,1,0,2,1,4,0,1999,2,624,210,0,0,0,0,7,2009,134900
"1354",1354,56,14720,8,5,1995,1996,1217,2033,2053,1185,3238,1,0,2,1,4,1,9,1,1996,3,666,283,86,0,0,0,3,2010,410000
"1355",1355,NA,10316,7,5,2000,2000,257,992,992,873,1865,1,0,2,1,3,1,7,1,2000,3,839,0,184,0,0,0,6,2008,235000
"1356",1356,102,10192,7,6,1968,1992,570,570,1222,698,1920,0,0,3,0,4,1,8,1,1968,2,487,0,98,0,0,0,9,2006,170000
"1357",1357,NA,9477,5,5,1966,1966,524,864,892,0,892,0,0,1,0,3,1,5,0,1966,1,264,0,0,0,0,0,10,2008,110000
"1358",1358,NA,12537,5,6,1971,2008,344,1078,1078,0,1078,1,0,1,1,3,1,6,1,1971,2,500,0,0,0,0,0,4,2010,149900
"1359",1359,NA,2117,6,5,2000,2000,378,756,769,804,1573,0,0,2,1,3,1,5,0,2000,2,440,0,32,0,0,0,6,2010,177500
"1360",1360,129,16737,9,5,2004,2005,533,1980,1980,0,1980,1,0,2,0,3,1,8,1,2004,3,770,194,45,0,0,0,9,2006,315000
"1361",1361,51,9842,5,6,1921,1998,612,612,990,1611,2601,0,0,3,1,4,1,8,0,1998,2,621,183,0,301,0,0,5,2008,189000
"1362",1362,124,16158,7,5,2005,2005,256,1530,1530,0,1530,1,0,2,0,3,1,7,1,2005,2,430,168,36,0,0,0,6,2009,260000
"1363",1363,NA,12513,4,4,1920,2007,715,715,1281,457,1738,0,0,2,0,4,1,7,1,1920,1,368,55,0,0,0,0,6,2009,104900
"1364",1364,73,8499,6,5,2006,2007,616,616,616,796,1412,0,0,2,1,3,1,6,1,2007,2,432,0,36,0,0,0,3,2007,156932
"1365",1365,30,3180,7,5,2005,2005,600,600,520,600,1200,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,4,2006,144152
"1366",1366,NA,7500,7,5,2000,2000,281,814,814,860,1674,1,0,2,1,3,1,7,0,2000,2,663,0,96,0,0,0,1,2010,216000
"1367",1367,68,9179,7,5,1999,1999,240,873,882,908,1790,1,0,2,1,3,1,7,0,1999,2,588,0,88,0,0,0,6,2008,193000
"1368",1368,41,2665,5,6,1977,1977,36,757,925,550,1475,0,0,2,0,4,1,6,1,1977,1,336,104,26,0,0,0,7,2006,127000
"1369",1369,NA,4435,6,5,2003,2004,163,848,848,0,848,1,0,1,0,1,1,4,0,2003,2,420,140,0,0,0,0,6,2009,144000
"1370",1370,48,10635,8,5,2003,2003,315,1657,1668,0,1668,1,0,2,0,3,1,8,1,2003,2,502,0,262,0,0,0,5,2010,232000
"1371",1371,90,5400,4,6,1920,1950,420,840,840,534,1374,0,0,1,0,2,1,6,0,1967,1,338,0,0,198,0,0,10,2009,105000
"1372",1372,80,9600,6,6,1955,1996,161,992,1661,0,1661,1,0,1,0,3,1,8,1,1955,1,377,0,28,0,178,0,10,2008,165500
"1373",1373,75,9750,7,6,1998,1998,133,1108,1108,989,2097,1,0,2,1,3,1,8,1,1998,2,583,253,170,0,0,0,6,2006,274300
"1374",1374,NA,11400,10,5,2001,2002,1351,2633,2633,0,2633,1,0,2,1,2,1,8,2,2001,3,804,314,140,0,0,0,3,2007,466500
"1375",1375,85,10625,7,5,2005,2005,1026,1026,1026,932,1958,0,0,2,1,3,1,9,1,2005,3,936,154,210,0,0,0,7,2008,250000
"1376",1376,89,10991,8,5,2007,2007,1571,1571,1571,0,1571,0,0,2,0,3,1,7,1,2007,3,722,100,36,0,0,0,12,2007,239000
"1377",1377,52,6292,6,5,1930,1950,384,768,790,0,790,0,0,1,0,2,1,4,0,1925,1,160,0,141,0,0,0,4,2008,91000
"1378",1378,60,10998,5,5,1941,1960,156,984,984,620,1604,0,0,2,0,3,1,6,0,1977,2,660,0,68,0,0,0,7,2009,117000
"1379",1379,21,1953,6,5,1973,1973,174,483,483,504,987,0,0,1,1,2,1,5,0,1973,1,264,72,0,0,0,0,6,2006,83000
"1380",1380,73,9735,5,5,2006,2007,384,384,754,640,1394,0,0,2,1,3,1,7,0,2007,2,400,100,0,0,0,0,5,2008,167500
"1381",1381,45,8212,3,3,1914,1950,661,864,864,0,864,1,0,1,0,2,1,5,0,1938,1,200,0,0,96,0,0,6,2010,58500
"1382",1382,NA,12925,6,7,1970,1970,340,1205,2117,0,2117,0,0,2,1,4,1,7,2,1970,2,550,0,42,0,0,0,5,2008,237500
"1383",1383,60,7200,7,7,1920,1950,596,596,998,764,1762,1,0,1,1,4,1,8,0,1989,2,576,36,0,221,0,0,10,2006,157000
"1384",1384,NA,25339,5,7,1918,2007,816,816,1416,0,1416,0,0,2,0,3,1,7,0,2007,2,576,0,0,112,0,0,8,2007,112000
"1385",1385,60,9060,6,5,1939,1950,356,560,698,560,1258,0,0,1,0,2,1,6,0,1939,1,280,0,0,0,0,0,10,2009,105000
"1386",1386,40,5436,4,8,1922,2007,61,796,796,358,1154,1,0,1,0,3,1,7,0,1922,1,240,0,96,0,0,0,5,2010,125500
"1387",1387,80,16692,7,5,1978,1978,133,1392,1392,1392,2784,1,0,3,1,5,1,12,2,1978,2,564,0,112,0,440,519,7,2006,250000
"1388",1388,60,8520,6,7,1916,1950,0,714,1664,862,2526,0,0,2,0,5,1,10,1,1916,1,216,88,15,0,0,0,8,2007,136000
"1389",1389,42,14892,9,5,2006,2007,426,1746,1746,0,1746,1,0,2,0,3,1,7,2,2006,3,758,201,39,0,0,0,10,2009,377500
"1390",1390,60,6000,6,6,1941,1950,360,735,869,349,1218,0,1,1,0,3,1,6,1,2003,2,440,0,0,0,0,0,3,2007,131000
"1391",1391,70,9100,7,5,2000,2000,125,1525,1525,0,1525,1,0,2,0,3,1,6,0,2000,2,541,219,36,0,0,0,9,2006,235000
"1392",1392,65,8944,5,5,1967,1967,1584,1584,1584,0,1584,0,0,2,0,4,2,8,0,1967,3,792,0,152,0,0,0,4,2009,124000
"1393",1393,68,7838,5,5,1967,1967,95,864,900,0,900,1,0,1,0,3,1,6,1,1967,1,288,175,144,0,0,0,12,2006,123000
"1394",1394,60,10800,6,7,1905,2000,482,482,1221,691,1912,0,0,2,0,3,2,7,1,2003,2,672,0,25,212,0,0,4,2008,163000
"1395",1395,53,4045,7,5,2006,2006,286,1356,1500,0,1500,1,0,2,0,2,1,6,1,2006,3,648,161,20,0,0,0,10,2006,246578
"1396",1396,88,12665,8,5,2005,2006,1094,1094,1133,1349,2482,0,0,2,1,4,1,9,1,2005,3,642,144,39,0,0,0,2,2007,281213
"1397",1397,NA,57200,5,5,1948,1950,60,747,1687,0,1687,1,0,1,0,3,1,7,2,1966,2,572,0,0,50,0,0,6,2010,160000
"1398",1398,51,6120,5,8,1920,2004,939,939,939,574,1513,0,0,1,1,4,1,8,0,1933,1,180,24,0,150,0,0,5,2007,137500
"1399",1399,60,7200,5,4,1950,1982,676,1208,1136,768,1904,1,0,1,1,3,1,7,0,1950,1,240,0,0,168,0,0,5,2009,138000
"1400",1400,51,6171,6,6,1925,1990,712,976,1160,448,1608,0,0,2,1,3,1,7,1,1925,1,216,147,16,0,0,0,10,2009,137450
"1401",1401,50,6000,6,7,1929,1950,862,862,950,208,1158,0,0,1,0,3,1,5,1,1929,1,208,0,0,112,0,0,7,2008,120000
"1402",1402,62,7415,6,5,2004,2004,80,839,864,729,1593,1,0,2,1,3,1,8,1,2004,2,398,100,75,0,0,0,4,2008,193000
"1403",1403,64,6762,7,5,2006,2006,1286,1286,1294,0,1294,0,0,2,0,2,1,6,1,2006,2,662,168,55,0,0,0,7,2006,193879
"1404",1404,49,15256,8,5,2007,2007,556,1485,1464,0,1464,1,0,2,0,3,1,6,0,2007,3,754,168,160,0,0,0,8,2007,282922
"1405",1405,60,10410,3,4,1915,1950,672,672,694,520,1214,0,0,1,0,3,1,6,0,1998,3,936,216,0,160,0,0,1,2006,105000
"1406",1406,44,3842,8,5,2004,2005,221,1594,1646,0,1646,1,1,2,0,2,1,5,1,2004,2,482,128,53,0,155,0,1,2008,275000
"1407",1407,70,8445,5,7,1972,2007,112,768,768,0,768,1,0,1,0,2,1,5,0,1988,2,396,58,0,0,0,0,3,2009,133000
"1408",1408,NA,8780,5,5,1985,1985,208,833,833,0,833,1,0,1,0,3,1,5,0,NA,0,0,0,0,0,0,0,3,2009,112000
"1409",1409,60,7740,4,7,1910,1950,622,622,741,622,1363,0,0,1,0,3,1,6,0,1966,2,528,0,0,0,168,0,6,2010,125500
"1410",1410,46,20544,7,6,1986,1991,791,791,1236,857,2093,0,0,2,1,3,1,7,1,1986,2,542,364,63,0,0,0,11,2008,215000
"1411",1411,79,12420,7,5,2001,2001,278,944,944,896,1840,1,0,2,1,3,1,6,0,2001,2,622,0,45,0,0,0,6,2009,230000
"1412",1412,80,9600,6,8,1950,2005,736,856,1112,556,1668,0,0,1,1,3,1,6,0,1950,1,271,0,0,0,0,0,9,2009,140000
"1413",1413,60,7200,4,5,1949,1950,0,0,1040,0,1040,0,0,2,0,2,2,6,0,1956,2,420,0,0,0,0,0,6,2009,90000
"1414",1414,88,10994,8,5,2005,2006,868,1844,1844,0,1844,1,0,2,0,2,1,7,1,2005,2,620,165,44,0,0,0,9,2009,257000
"1415",1415,64,13053,6,7,1923,2000,833,833,1053,795,1848,0,0,1,1,4,1,8,1,1922,2,370,0,0,0,220,0,6,2008,207000
"1416",1416,51,3635,7,5,2007,2007,398,1386,1569,0,1569,0,1,2,0,1,1,7,1,2007,3,660,143,20,0,0,0,5,2009,175900
"1417",1417,60,11340,4,6,1885,1950,777,777,1246,1044,2290,0,0,2,0,4,2,11,0,1971,2,560,0,0,114,0,0,4,2010,122500
"1418",1418,NA,16545,8,5,1998,1998,503,1284,1310,1140,2450,1,0,2,1,3,1,7,1,1998,3,1069,0,126,0,0,0,5,2009,340000
"1419",1419,71,9204,5,5,1963,1963,247,1144,1144,0,1144,1,0,1,1,3,1,6,0,1962,1,336,0,88,0,0,0,8,2008,124000
"1420",1420,NA,16381,6,5,1969,1969,734,1844,1844,0,1844,1,0,2,0,3,1,7,1,1969,2,540,0,73,216,0,0,12,2006,223000
"1421",1421,90,11700,6,6,1968,1968,304,708,708,708,1416,0,0,2,1,3,1,7,1,1968,2,776,0,169,0,119,0,5,2006,179900
"1422",1422,53,4043,6,5,1977,1977,709,1069,1069,0,1069,0,0,2,0,2,1,4,1,1977,2,440,0,55,0,165,0,7,2010,127500
"1423",1423,37,4435,6,5,2003,2003,162,848,848,0,848,1,0,1,0,1,1,3,0,2003,2,420,140,0,0,0,0,3,2008,136500
"1424",1424,NA,19690,6,7,1966,1966,697,697,1575,626,2201,0,0,2,0,4,1,8,1,1966,2,432,586,236,0,0,738,8,2006,274970
"1425",1425,NA,9503,5,5,1958,1983,193,1024,1344,0,1344,1,0,1,0,2,1,6,1,1970,1,484,316,28,0,0,0,6,2007,144000
"1426",1426,80,10721,6,6,1959,1959,1252,1252,1252,0,1252,0,0,1,0,3,1,7,0,1960,2,528,0,39,0,0,0,10,2008,142000
"1427",1427,81,10944,7,5,1994,1994,223,1223,1223,904,2127,1,0,2,1,3,1,5,2,1994,2,525,171,132,0,0,0,8,2008,271000
"1428",1428,60,10930,5,6,1945,1950,333,913,1048,510,1558,1,0,1,1,3,1,6,1,1962,1,288,0,0,0,0,0,4,2008,140000
"1429",1429,60,7200,5,7,1940,1992,278,788,804,0,804,1,0,1,0,2,1,4,2,1940,1,240,0,0,154,0,0,2,2010,119000
"1430",1430,NA,12546,6,7,1981,1981,762,1440,1440,0,1440,0,0,2,0,3,1,7,1,1981,2,467,0,0,99,0,0,4,2007,182900
"1431",1431,60,21930,5,5,2005,2005,732,732,734,1104,1838,0,0,2,1,4,1,7,1,2005,2,372,100,40,0,0,0,7,2006,192140
"1432",1432,NA,4928,6,6,1976,1976,0,958,958,0,958,0,0,2,0,2,1,5,0,1976,2,440,0,60,0,0,0,10,2009,143750
"1433",1433,60,10800,4,6,1927,2007,656,656,968,0,968,0,0,2,0,4,1,5,0,1928,1,216,0,0,0,0,0,8,2007,64500
"1434",1434,93,10261,6,5,2000,2000,936,936,962,830,1792,1,0,2,1,3,1,8,1,2000,2,451,0,0,0,0,0,5,2008,186500
"1435",1435,80,17400,5,5,1977,1977,190,1126,1126,0,1126,1,0,2,0,3,1,5,1,1977,2,484,295,41,0,0,0,5,2006,160000
"1436",1436,80,8400,6,9,1962,2005,1319,1319,1537,0,1537,1,0,1,1,3,1,7,1,1962,2,462,0,36,0,0,0,7,2008,174000
"1437",1437,60,9000,4,6,1971,1971,248,864,864,0,864,0,0,1,0,3,1,5,0,1974,2,528,0,0,0,0,0,5,2007,120500
"1438",1438,96,12444,8,5,2008,2008,596,1932,1932,0,1932,1,0,2,0,2,1,7,1,2008,3,774,0,66,0,0,0,11,2008,394617
"1439",1439,90,7407,6,7,1957,1996,312,912,1236,0,1236,1,0,1,0,2,1,6,0,1957,2,923,0,158,158,0,0,4,2010,149700
"1440",1440,80,11584,7,6,1979,1979,114,539,1040,685,1725,0,0,2,1,3,1,6,1,1979,2,550,0,88,216,0,0,11,2007,197000
"1441",1441,79,11526,6,7,1922,1994,588,588,1423,748,2555,0,0,2,0,3,1,11,1,1993,2,672,431,0,0,0,0,9,2008,191000
"1442",1442,NA,4426,6,5,2004,2004,151,848,848,0,848,1,0,1,0,1,1,3,1,2004,2,420,149,0,0,0,0,5,2008,149300
"1443",1443,85,11003,10,5,2008,2008,252,1017,1026,981,2007,1,0,2,1,3,1,10,1,2008,3,812,168,52,0,0,0,4,2009,310000
"1444",1444,NA,8854,6,6,1916,1950,952,952,952,0,952,0,0,1,0,2,1,4,1,1916,1,192,0,98,0,40,0,5,2009,121000
"1445",1445,63,8500,7,5,2004,2004,1422,1422,1422,0,1422,0,0,2,0,3,1,7,0,2004,2,626,192,60,0,0,0,11,2007,179600
"1446",1446,70,8400,6,5,1966,1966,0,814,913,0,913,1,0,1,0,3,1,6,0,1990,1,240,0,0,252,0,0,5,2007,129000
"1447",1447,NA,26142,5,7,1962,1962,595,1188,1188,0,1188,0,0,1,0,3,1,6,0,1962,1,312,261,39,0,0,0,4,2010,157900
"1448",1448,80,10000,8,5,1995,1996,141,1220,1220,870,2090,1,0,2,1,3,1,8,1,1995,2,556,0,65,0,0,0,12,2007,240000
"1449",1449,70,11767,4,7,1910,2000,560,560,796,550,1346,0,0,1,1,2,1,6,0,1950,1,384,168,24,0,0,0,5,2007,112000
"1450",1450,21,1533,5,7,1970,1970,77,630,630,0,630,1,0,1,0,1,1,3,0,NA,0,0,0,0,0,0,0,8,2006,92000
"1451",1451,60,9000,5,5,1974,1974,896,896,896,896,1792,0,0,2,2,4,2,8,0,NA,0,0,32,45,0,0,0,9,2009,136000
"1452",1452,78,9262,8,5,2008,2009,1573,1573,1578,0,1578,0,0,2,0,3,1,7,1,2008,3,840,0,36,0,0,0,5,2009,287090
"1453",1453,35,3675,5,5,2005,2005,0,547,1072,0,1072,1,0,1,0,2,1,5,0,2005,2,525,0,28,0,0,0,5,2006,145000
"1454",1454,90,17217,5,5,2006,2006,1140,1140,1140,0,1140,0,0,1,0,3,1,6,0,NA,0,0,36,56,0,0,0,7,2006,84500
"1455",1455,62,7500,7,5,2004,2005,811,1221,1221,0,1221,1,0,2,0,2,1,6,0,2004,2,400,0,113,0,0,0,10,2009,185000
"1456",1456,62,7917,6,5,1999,2000,953,953,953,694,1647,0,0,2,1,3,1,7,1,1999,2,460,0,40,0,0,0,8,2007,175000
"1457",1457,85,13175,6,6,1978,1988,589,1542,2073,0,2073,1,0,2,0,3,1,7,2,1978,2,500,349,0,0,0,0,2,2010,210000
"1458",1458,66,9042,7,9,1941,2006,877,1152,1188,1152,2340,0,0,2,0,4,1,9,2,1941,1,252,0,60,0,0,0,5,2010,266500
"1459",1459,68,9717,5,6,1950,1996,0,1078,1078,0,1078,1,0,1,0,2,1,5,0,1950,1,240,366,0,112,0,0,4,2010,142125
"1460",1460,75,9937,5,6,1965,1965,136,1256,1256,0,1256,1,0,1,1,3,1,6,0,1965,1,276,736,68,0,0,0,6,2008,147500
